Date,Vol,BidAsk,Price,BidAskCum
2022-10-03 12:56:27,53,-15,3664.25,11548
2022-10-03 12:56:28,148,41,3665.0,11589
2022-10-03 12:56:29,20,2,3665.0,11591
2022-10-03 12:56:30,152,45,3665.75,11636
2022-10-03 12:56:31,40,1,3665.75,11637
2022-10-03 12:56:32,48,17,3665.5,11654
2022-10-03 12:56:33,62,33,3665.75,11687
2022-10-03 12:56:34,9,4,3665.75,11691
2022-10-03 12:56:35,97,-9,3666.0,11682
2022-10-03 12:56:36,24,9,3666.0,11691
2022-10-03 12:56:37,34,-18,3665.75,11673
2022-10-03 12:56:38,18,0,3665.75,11673
2022-10-03 12:56:39,32,19,3666.0,11692
2022-10-03 12:56:40,25,0,3665.75,11692
2022-10-03 12:56:41,31,-4,3665.75,11688
2022-10-03 12:56:42,10,-2,3665.75,11686
2022-10-03 12:56:43,21,-5,3665.75,11681
2022-10-03 12:56:44,20,3,3665.75,11684
2022-10-03 12:56:45,21,1,3666.0,11685
2022-10-03 12:56:46,7,-7,3665.75,11678
2022-10-03 12:56:47,15,4,3665.75,11682
2022-10-03 12:56:48,11,11,3666.0,11693
2022-10-03 12:56:49,35,-13,3665.75,11680
2022-10-03 12:56:50,57,13,3665.5,11693
2022-10-03 12:56:51,3,-3,3665.25,11690
2022-10-03 12:56:52,11,-5,3665.25,11685
2022-10-03 12:56:53,121,-74,3665.25,11611
2022-10-03 12:56:54,25,5,3665.5,11616
2022-10-03 12:56:55,53,4,3665.75,11620
2022-10-03 12:56:56,41,-6,3665.5,11614
2022-10-03 12:56:57,23,7,3665.5,11621
2022-10-03 12:56:58,13,-5,3665.5,11616
2022-10-03 12:56:59,60,12,3665.75,11628
2022-10-03 12:57:00,20,3,3665.75,11631
2022-10-03 12:57:01,33,-1,3665.5,11630
2022-10-03 12:57:02,47,12,3665.75,11642
2022-10-03 12:57:03,21,10,3665.75,11652
2022-10-03 12:57:04,23,4,3665.75,11656
2022-10-03 12:57:05,53,-14,3665.75,11642
2022-10-03 12:57:06,33,7,3666.0,11649
2022-10-03 12:57:07,47,30,3666.25,11679
2022-10-03 12:57:08,69,-15,3666.0,11664
2022-10-03 12:57:09,32,-20,3665.5,11644
2022-10-03 12:57:10,8,6,3665.5,11650
2022-10-03 12:57:11,45,-16,3665.25,11634
2022-10-03 12:57:12,31,11,3665.5,11645
2022-10-03 12:57:13,37,-9,3665.5,11636
2022-10-03 12:57:14,23,-2,3665.75,11634
2022-10-03 12:57:15,25,5,3665.75,11639
2022-10-03 12:57:16,37,7,3666.25,11646
2022-10-03 12:57:17,10,3,3666.25,11649
2022-10-03 12:57:18,8,6,3666.5,11655
2022-10-03 12:57:19,81,10,3666.75,11665
2022-10-03 12:57:20,2,2,3666.75,11667
2022-10-03 12:57:21,113,52,3667.25,11719
2022-10-03 12:57:22,152,34,3668.0,11753
2022-10-03 12:57:23,53,20,3667.5,11773
2022-10-03 12:57:24,37,11,3667.5,11784
2022-10-03 12:57:25,80,9,3667.75,11793
2022-10-03 12:57:26,22,-4,3667.5,11789
2022-10-03 12:57:27,61,-16,3667.0,11773
2022-10-03 12:57:28,18,1,3667.25,11774
2022-10-03 12:57:29,36,2,3667.25,11776
2022-10-03 12:57:30,27,2,3667.25,11778
2022-10-03 12:57:31,28,-1,3667.25,11777
2022-10-03 12:57:32,2,2,3667.25,11779
2022-10-03 12:57:33,28,8,3667.5,11787
2022-10-03 12:57:34,33,2,3667.75,11789
2022-10-03 12:57:35,28,-3,3667.5,11786
2022-10-03 12:57:36,21,-4,3667.25,11782
2022-10-03 12:57:37,80,-29,3667.25,11753
2022-10-03 12:57:38,29,7,3667.25,11760
2022-10-03 12:57:39,44,0,3667.0,11760
2022-10-03 12:57:40,32,-8,3666.75,11752
2022-10-03 12:57:41,72,-16,3667.0,11736
2022-10-03 12:57:42,4,0,3667.25,11736
2022-10-03 12:57:43,1,-1,3667.0,11735
2022-10-03 12:57:44,16,-11,3667.0,11724
2022-10-03 12:57:45,2,2,3667.0,11726
2022-10-03 12:57:46,139,15,3667.0,11741
2022-10-03 12:57:47,60,-32,3666.5,11709
2022-10-03 12:57:48,34,1,3666.5,11710
2022-10-03 12:57:49,42,9,3666.75,11719
2022-10-03 12:57:50,1,-1,3666.5,11718
2022-10-03 12:57:51,89,-3,3666.5,11715
2022-10-03 12:57:52,10,-10,3666.25,11705
2022-10-03 12:57:53,69,-17,3666.0,11688
2022-10-03 12:57:54,10,2,3666.0,11690
2022-10-03 12:57:55,12,-2,3665.75,11688
2022-10-03 12:57:56,89,-15,3665.5,11673
2022-10-03 12:57:57,39,1,3665.5,11674
2022-10-03 12:57:58,12,0,3665.5,11674
2022-10-03 12:57:59,38,4,3665.75,11678
2022-10-03 12:58:00,17,11,3665.75,11689
2022-10-03 12:58:01,24,0,3666.0,11689
2022-10-03 12:58:02,2,2,3666.25,11691
2022-10-03 12:58:03,6,-2,3666.25,11689
2022-10-03 12:58:04,55,-17,3666.0,11672
2022-10-03 12:58:05,4,1,3665.75,11673
2022-10-03 12:58:06,68,-25,3665.75,11648
2022-10-03 12:58:07,55,-14,3665.75,11634
2022-10-03 12:58:08,32,-5,3665.5,11629
2022-10-03 12:58:09,3,-1,3665.75,11628
2022-10-03 12:58:10,22,-1,3665.75,11627
2022-10-03 12:58:11,11,-9,3665.5,11618
2022-10-03 12:58:12,4,2,3665.5,11620
2022-10-03 12:58:13,22,3,3665.5,11623
2022-10-03 12:58:14,14,-11,3665.25,11612
2022-10-03 12:58:15,42,2,3665.5,11614
2022-10-03 12:58:17,62,13,3666.0,11627
2022-10-03 12:58:18,18,-4,3666.0,11623
2022-10-03 12:58:19,23,-3,3666.0,11620
2022-10-03 12:58:20,16,11,3666.25,11631
2022-10-03 12:58:21,22,2,3666.25,11633
2022-10-03 12:58:22,37,-4,3666.5,11629
2022-10-03 12:58:23,28,5,3667.0,11634
2022-10-03 12:58:24,7,6,3666.75,11640
2022-10-03 12:58:25,2,0,3666.75,11640
2022-10-03 12:58:26,38,-4,3666.75,11636
2022-10-03 12:58:27,16,-1,3666.75,11635
2022-10-03 12:58:28,6,-2,3666.75,11633
2022-10-03 12:58:29,21,-2,3666.5,11631
2022-10-03 12:58:30,20,8,3666.75,11639
2022-10-03 12:58:31,1,1,3666.5,11640
2022-10-03 12:58:32,47,1,3666.5,11641
2022-10-03 12:58:33,88,-3,3666.75,11638
2022-10-03 12:58:34,44,22,3667.0,11660
2022-10-03 12:58:35,5,2,3667.0,11662
2022-10-03 12:58:36,61,-6,3666.75,11656
2022-10-03 12:58:37,61,0,3667.0,11656
2022-10-03 12:58:38,63,5,3667.0,11661
2022-10-03 12:58:39,39,-11,3666.75,11650
2022-10-03 12:58:40,20,3,3666.75,11653
2022-10-03 12:58:41,2,0,3667.0,11653
2022-10-03 12:58:42,103,58,3667.25,11711
2022-10-03 12:58:43,39,-19,3666.75,11692
2022-10-03 12:58:44,16,-7,3666.75,11685
2022-10-03 12:58:45,9,7,3666.75,11692
2022-10-03 12:58:46,19,-3,3666.75,11689
2022-10-03 12:58:47,35,3,3666.5,11692
2022-10-03 12:58:49,2,-2,3666.5,11690
2022-10-03 12:58:50,64,-6,3666.75,11684
2022-10-03 12:58:51,71,5,3666.25,11689
2022-10-03 12:58:52,11,-1,3666.25,11688
2022-10-03 12:58:53,9,1,3666.25,11689
2022-10-03 12:58:54,13,3,3666.25,11692
2022-10-03 12:58:55,14,-6,3666.25,11686
2022-10-03 12:58:56,3,-1,3666.25,11685
2022-10-03 12:58:57,19,3,3666.25,11688
2022-10-03 12:58:59,20,-5,3666.25,11683
2022-10-03 12:59:00,20,2,3666.0,11685
2022-10-03 12:59:01,14,10,3666.25,11695
2022-10-03 12:59:02,1,1,3666.5,11696
2022-10-03 12:59:03,32,-20,3666.25,11676
2022-10-03 12:59:04,7,7,3666.25,11683
2022-10-03 12:59:06,39,-4,3666.5,11679
2022-10-03 12:59:08,30,-1,3666.5,11678
2022-10-03 12:59:09,31,5,3666.75,11683
2022-10-03 12:59:10,36,12,3666.75,11695
2022-10-03 12:59:11,24,7,3666.75,11702
2022-10-03 12:59:12,75,55,3667.0,11757
2022-10-03 12:59:13,2,-2,3666.75,11755
2022-10-03 12:59:14,22,3,3666.75,11758
2022-10-03 12:59:15,32,4,3667.0,11762
2022-10-03 12:59:16,25,1,3666.25,11763
2022-10-03 12:59:17,18,6,3666.5,11769
2022-10-03 12:59:18,25,-1,3666.75,11768
2022-10-03 12:59:19,3,-1,3666.75,11767
2022-10-03 12:59:20,59,-12,3667.0,11755
2022-10-03 12:59:21,57,30,3667.25,11785
2022-10-03 12:59:22,111,23,3667.75,11808
2022-10-03 12:59:23,63,30,3667.75,11838
2022-10-03 12:59:24,14,-2,3667.75,11836
2022-10-03 12:59:25,39,-8,3667.75,11828
2022-10-03 12:59:26,37,1,3667.75,11829
2022-10-03 12:59:27,120,-53,3667.5,11776
2022-10-03 12:59:28,26,16,3667.5,11792
2022-10-03 12:59:29,43,17,3667.75,11809
2022-10-03 12:59:30,157,-11,3668.0,11798
2022-10-03 12:59:31,7,5,3667.5,11803
2022-10-03 12:59:32,84,-15,3667.5,11788
2022-10-03 12:59:33,47,13,3667.5,11801
2022-10-03 12:59:34,1,-1,3667.25,11800
2022-10-03 12:59:35,144,-15,3667.5,11785
2022-10-03 12:59:36,52,10,3667.75,11795
2022-10-03 12:59:37,11,-4,3667.75,11791
2022-10-03 12:59:38,33,11,3667.75,11802
2022-10-03 12:59:39,23,-4,3667.75,11798
2022-10-03 12:59:40,38,20,3667.75,11818
2022-10-03 12:59:41,63,-14,3667.5,11804
2022-10-03 12:59:42,15,-10,3667.5,11794
2022-10-03 12:59:43,16,6,3667.5,11800
2022-10-03 12:59:44,18,-2,3667.5,11798
2022-10-03 12:59:45,34,8,3667.75,11806
2022-10-03 12:59:46,6,-2,3668.0,11804
2022-10-03 12:59:47,52,23,3668.0,11827
2022-10-03 12:59:48,8,6,3668.0,11833
2022-10-03 12:59:49,1,1,3668.0,11834
2022-10-03 12:59:50,29,1,3668.25,11835
2022-10-03 12:59:51,28,22,3668.25,11857
2022-10-03 12:59:52,1,-1,3668.0,11856
2022-10-03 12:59:53,155,98,3668.75,11954
2022-10-03 12:59:54,38,7,3668.5,11961
2022-10-03 12:59:55,4,4,3668.5,11965
2022-10-03 12:59:56,27,18,3668.5,11983
2022-10-03 12:59:57,82,10,3668.5,11993
2022-10-03 12:59:58,2,0,3668.5,11993
2022-10-03 12:59:59,12,2,3668.5,11995
2022-10-03 13:00:00,129,-4,3668.5,11991
2022-10-03 13:00:01,46,34,3668.5,12025
2022-10-03 13:00:02,14,6,3668.5,12031
2022-10-03 13:00:03,88,16,3668.75,12047
2022-10-03 13:00:04,54,-9,3668.5,12038
2022-10-03 13:00:05,48,9,3668.5,12047
2022-10-03 13:00:06,25,-13,3668.5,12034
2022-10-03 13:00:07,40,20,3668.25,12054
2022-10-03 13:00:08,20,-7,3668.25,12047
2022-10-03 13:00:09,46,2,3668.25,12049
2022-10-03 13:00:10,26,2,3668.25,12051
2022-10-03 13:00:11,38,-1,3668.25,12050
2022-10-03 13:00:12,32,18,3668.5,12068
2022-10-03 13:00:13,57,43,3668.75,12111
2022-10-03 13:00:14,249,76,3669.5,12187
2022-10-03 13:00:15,79,31,3669.5,12218
2022-10-03 13:00:16,14,-5,3669.5,12213
2022-10-03 13:00:17,313,-60,3669.5,12153
2022-10-03 13:00:18,6,6,3669.5,12159
2022-10-03 13:00:19,163,-6,3669.5,12153
2022-10-03 13:00:20,165,57,3669.5,12210
2022-10-03 13:00:21,214,94,3670.25,12304
2022-10-03 13:00:22,85,64,3670.25,12368
2022-10-03 13:00:23,109,28,3670.5,12396
2022-10-03 13:00:24,229,34,3671.0,12430
2022-10-03 13:00:25,45,20,3670.75,12450
2022-10-03 13:00:26,76,5,3670.75,12455
2022-10-03 13:00:27,163,-15,3670.75,12440
2022-10-03 13:00:28,29,8,3671.0,12448
2022-10-03 13:00:29,53,2,3671.0,12450
2022-10-03 13:00:30,81,-13,3670.75,12437
2022-10-03 13:00:31,106,-5,3670.75,12432
2022-10-03 13:00:32,52,27,3670.75,12459
2022-10-03 13:00:33,4,-2,3670.75,12457
2022-10-03 13:00:34,8,8,3670.75,12465
2022-10-03 13:00:35,68,40,3671.0,12505
2022-10-03 13:00:36,7,7,3671.0,12512
2022-10-03 13:00:37,32,1,3671.0,12513
2022-10-03 13:00:38,111,4,3671.0,12517
2022-10-03 13:00:39,55,10,3671.0,12527
2022-10-03 13:00:40,35,-7,3671.0,12520
2022-10-03 13:00:41,9,6,3670.75,12526
2022-10-03 13:00:42,62,23,3671.25,12549
2022-10-03 13:00:43,70,-1,3671.0,12548
2022-10-03 13:00:44,15,-7,3670.75,12541
2022-10-03 13:00:45,58,-7,3670.75,12534
2022-10-03 13:00:46,26,-14,3670.75,12520
2022-10-03 13:00:47,77,-5,3670.5,12515
2022-10-03 13:00:48,161,-100,3670.25,12415
2022-10-03 13:00:49,62,12,3670.0,12427
2022-10-03 13:00:50,18,1,3670.0,12428
2022-10-03 13:00:51,37,0,3670.0,12428
2022-10-03 13:00:52,20,-8,3669.75,12420
2022-10-03 13:00:53,17,-9,3669.5,12411
2022-10-03 13:00:54,74,-24,3669.5,12387
2022-10-03 13:00:55,59,-20,3669.25,12367
2022-10-03 13:00:56,40,21,3669.25,12388
2022-10-03 13:00:57,21,-17,3669.25,12371
2022-10-03 13:00:58,31,15,3669.25,12386
2022-10-03 13:00:59,94,5,3669.5,12391
2022-10-03 13:01:00,63,13,3669.5,12404
2022-10-03 13:01:01,27,23,3669.75,12427
2022-10-03 13:01:02,93,15,3670.0,12442
2022-10-03 13:01:03,13,-9,3670.0,12433
2022-10-03 13:01:04,2,1,3670.0,12434
2022-10-03 13:01:05,32,5,3670.25,12439
2022-10-03 13:01:06,29,6,3670.25,12445
2022-10-03 13:01:07,13,-3,3670.25,12442
2022-10-03 13:01:08,19,-3,3670.5,12439
2022-10-03 13:01:09,17,11,3670.25,12450
2022-10-03 13:01:10,12,-8,3670.25,12442
2022-10-03 13:01:11,76,39,3670.5,12481
2022-10-03 13:01:12,175,-15,3670.25,12466
2022-10-03 13:01:13,6,-2,3670.25,12464
2022-10-03 13:01:14,46,24,3670.5,12488
2022-10-03 13:01:15,46,-12,3670.5,12476
2022-10-03 13:01:16,147,3,3670.75,12479
2022-10-03 13:01:17,1,-1,3670.5,12478
2022-10-03 13:01:18,3,1,3670.75,12479
2022-10-03 13:01:19,78,-15,3670.75,12464
2022-10-03 13:01:20,48,4,3670.75,12468
2022-10-03 13:01:21,193,-5,3670.75,12463
2022-10-03 13:01:22,26,-10,3670.75,12453
2022-10-03 13:01:23,100,-8,3670.5,12445
2022-10-03 13:01:24,42,2,3670.25,12447
2022-10-03 13:01:25,41,-19,3670.0,12428
2022-10-03 13:01:26,16,-8,3670.25,12420
2022-10-03 13:01:27,10,-10,3670.0,12410
2022-10-03 13:01:28,22,10,3670.0,12420
2022-10-03 13:01:29,16,-2,3670.0,12418
2022-10-03 13:01:30,1,1,3670.0,12419
2022-10-03 13:01:31,12,-6,3670.25,12413
2022-10-03 13:01:32,51,-34,3669.75,12379
2022-10-03 13:01:33,38,-15,3669.5,12364
2022-10-03 13:01:34,4,-2,3669.25,12362
2022-10-03 13:01:35,16,-8,3669.25,12354
2022-10-03 13:01:36,127,-49,3669.0,12305
2022-10-03 13:01:37,18,-12,3668.75,12293
2022-10-03 13:01:38,89,29,3669.0,12322
2022-10-03 13:01:39,38,-1,3669.0,12321
2022-10-03 13:01:40,27,-15,3668.75,12306
2022-10-03 13:01:41,15,-8,3668.75,12298
2022-10-03 13:01:42,36,-5,3668.5,12293
2022-10-03 13:01:43,168,-32,3668.25,12261
2022-10-03 13:01:44,91,-11,3667.75,12250
2022-10-03 13:01:45,57,17,3668.0,12267
2022-10-03 13:01:46,49,26,3668.25,12293
2022-10-03 13:01:47,28,-17,3668.25,12276
2022-10-03 13:01:48,20,2,3668.25,12278
2022-10-03 13:01:49,31,-23,3668.25,12255
2022-10-03 13:01:50,22,0,3668.0,12255
2022-10-03 13:01:51,1,-1,3667.75,12254
2022-10-03 13:01:53,46,-8,3667.75,12246
2022-10-03 13:01:54,85,15,3667.75,12261
2022-10-03 13:01:55,27,-5,3668.0,12256
2022-10-03 13:01:56,27,-9,3667.75,12247
2022-10-03 13:01:57,14,10,3667.75,12257
2022-10-03 13:01:58,1,1,3668.0,12258
2022-10-03 13:01:59,74,22,3668.25,12280
2022-10-03 13:02:00,48,-13,3668.0,12267
2022-10-03 13:02:01,80,-20,3667.75,12247
2022-10-03 13:02:02,76,26,3668.0,12273
2022-10-03 13:02:03,72,36,3668.5,12309
2022-10-03 13:02:04,106,11,3668.5,12320
2022-10-03 13:02:05,5,1,3668.75,12321
2022-10-03 13:02:06,30,5,3668.75,12326
2022-10-03 13:02:07,7,-1,3668.75,12325
2022-10-03 13:02:08,31,12,3669.0,12337
2022-10-03 13:02:09,6,4,3669.0,12341
2022-10-03 13:02:10,72,35,3669.25,12376
2022-10-03 13:02:11,126,9,3669.5,12385
2022-10-03 13:02:12,13,7,3669.5,12392
2022-10-03 13:02:13,28,4,3669.5,12396
2022-10-03 13:02:14,44,-23,3669.75,12373
2022-10-03 13:02:15,5,3,3669.5,12376
2022-10-03 13:02:16,180,-52,3669.5,12324
2022-10-03 13:02:17,29,-4,3668.5,12320
2022-10-03 13:02:18,36,-8,3668.25,12312
2022-10-03 13:02:19,15,11,3668.5,12323
2022-10-03 13:02:20,18,2,3668.5,12325
2022-10-03 13:02:21,73,-17,3668.5,12308
2022-10-03 13:02:22,12,1,3668.5,12309
2022-10-03 13:02:23,84,0,3668.25,12309
2022-10-03 13:02:24,107,27,3668.75,12336
2022-10-03 13:02:25,21,6,3668.75,12342
2022-10-03 13:02:26,9,0,3668.75,12342
2022-10-03 13:02:27,15,14,3669.0,12356
2022-10-03 13:02:28,137,-16,3669.0,12340
2022-10-03 13:02:29,1,-1,3668.0,12339
2022-10-03 13:02:30,52,0,3668.25,12339
2022-10-03 13:02:31,26,0,3668.0,12339
2022-10-03 13:02:32,21,-1,3668.25,12338
2022-10-03 13:02:33,21,-9,3668.25,12329
2022-10-03 13:02:35,66,-19,3667.75,12310
2022-10-03 13:02:36,111,-18,3668.0,12292
2022-10-03 13:02:37,35,-11,3667.75,12281
2022-10-03 13:02:38,75,18,3667.75,12299
2022-10-03 13:02:39,18,-7,3667.75,12292
2022-10-03 13:02:40,38,4,3668.0,12296
2022-10-03 13:02:41,69,16,3668.0,12312
2022-10-03 13:02:42,61,1,3668.25,12313
2022-10-03 13:02:43,56,-11,3668.25,12302
2022-10-03 13:02:44,3,-3,3668.0,12299
2022-10-03 13:02:45,11,11,3668.0,12310
2022-10-03 13:02:46,20,-5,3668.0,12305
2022-10-03 13:02:47,20,7,3668.0,12312
2022-10-03 13:02:48,44,3,3668.25,12315
2022-10-03 13:02:49,2,2,3668.25,12317
2022-10-03 13:02:50,1,1,3668.25,12318
2022-10-03 13:02:51,3,-3,3668.0,12315
2022-10-03 13:02:52,17,11,3668.25,12326
2022-10-03 13:02:53,8,-6,3668.25,12320
2022-10-03 13:02:54,15,7,3668.25,12327
2022-10-03 13:02:55,10,-1,3668.25,12326
2022-10-03 13:02:56,25,1,3668.25,12327
2022-10-03 13:02:57,48,2,3668.0,12329
2022-10-03 13:02:58,17,-3,3667.75,12326
2022-10-03 13:02:59,18,2,3668.0,12328
2022-10-03 13:03:00,28,-11,3667.75,12317
2022-10-03 13:03:01,2,-2,3667.5,12315
2022-10-03 13:03:02,26,-8,3667.75,12307
2022-10-03 13:03:03,41,13,3667.5,12320
2022-10-03 13:03:04,29,12,3667.75,12332
2022-10-03 13:03:05,12,-6,3667.75,12326
2022-10-03 13:03:06,45,-12,3667.5,12314
2022-10-03 13:03:07,24,-8,3667.5,12306
2022-10-03 13:03:08,31,-2,3667.75,12304
2022-10-03 13:03:09,11,-7,3667.75,12297
2022-10-03 13:03:10,13,3,3667.75,12300
2022-10-03 13:03:11,33,-10,3667.5,12290
2022-10-03 13:03:12,72,-28,3667.25,12262
2022-10-03 13:03:13,14,-11,3667.5,12251
2022-10-03 13:03:14,58,12,3667.5,12263
2022-10-03 13:03:15,2,2,3667.75,12265
2022-10-03 13:03:16,106,28,3668.0,12293
2022-10-03 13:03:17,2,0,3668.0,12293
2022-10-03 13:03:18,42,1,3668.0,12294
2022-10-03 13:03:19,2,2,3668.25,12296
2022-10-03 13:03:20,41,27,3668.25,12323
2022-10-03 13:03:21,1,-1,3668.0,12322
2022-10-03 13:03:22,45,-11,3668.5,12311
2022-10-03 13:03:23,17,-4,3668.5,12307
2022-10-03 13:03:24,37,20,3668.5,12327
2022-10-03 13:03:25,19,-5,3668.25,12322
2022-10-03 13:03:26,45,24,3668.25,12346
2022-10-03 13:03:27,12,0,3668.5,12346
2022-10-03 13:03:28,3,1,3668.5,12347
2022-10-03 13:03:29,31,10,3668.5,12357
2022-10-03 13:03:30,122,22,3669.0,12379
2022-10-03 13:03:31,11,3,3668.5,12382
2022-10-03 13:03:32,50,2,3668.25,12384
2022-10-03 13:03:33,15,8,3668.25,12392
2022-10-03 13:03:34,14,-5,3668.0,12387
2022-10-03 13:03:35,9,-4,3668.0,12383
2022-10-03 13:03:36,3,2,3668.0,12385
2022-10-03 13:03:37,22,3,3668.0,12388
2022-10-03 13:03:38,18,-3,3667.75,12385
2022-10-03 13:03:39,17,11,3668.0,12396
2022-10-03 13:03:40,10,4,3668.25,12400
2022-10-03 13:03:41,10,-3,3668.5,12397
2022-10-03 13:03:42,14,8,3668.5,12405
2022-10-03 13:03:43,24,4,3668.75,12409
2022-10-03 13:03:44,11,-2,3668.5,12407
2022-10-03 13:03:45,34,16,3668.5,12423
2022-10-03 13:03:47,24,7,3668.75,12430
2022-10-03 13:03:48,38,-17,3668.5,12413
2022-10-03 13:03:49,18,4,3668.5,12417
2022-10-03 13:03:50,14,-2,3668.75,12415
2022-10-03 13:03:51,23,22,3668.75,12437
2022-10-03 13:03:52,96,10,3669.0,12447
2022-10-03 13:03:53,80,19,3669.25,12466
2022-10-03 13:03:54,10,-7,3669.0,12459
2022-10-03 13:03:55,2,2,3669.0,12461
2022-10-03 13:03:56,48,-14,3669.0,12447
2022-10-03 13:03:57,5,5,3668.75,12452
2022-10-03 13:03:58,43,1,3668.5,12453
2022-10-03 13:03:59,1,1,3668.75,12454
2022-10-03 13:04:00,2,2,3668.75,12456
2022-10-03 13:04:01,24,21,3669.0,12477
2022-10-03 13:04:02,1,1,3669.0,12478
2022-10-03 13:04:03,3,1,3669.0,12479
2022-10-03 13:04:04,64,24,3669.25,12503
2022-10-03 13:04:05,87,13,3669.5,12516
2022-10-03 13:04:06,72,1,3669.5,12517
2022-10-03 13:04:07,39,-11,3669.5,12506
2022-10-03 13:04:08,59,-33,3669.25,12473
2022-10-03 13:04:09,17,-15,3669.0,12458
2022-10-03 13:04:10,4,-4,3669.0,12454
2022-10-03 13:04:11,14,4,3669.25,12458
2022-10-03 13:04:12,7,5,3669.25,12463
2022-10-03 13:04:13,43,26,3669.25,12489
2022-10-03 13:04:14,2,2,3669.5,12491
2022-10-03 13:04:15,38,21,3669.5,12512
2022-10-03 13:04:17,51,-6,3669.75,12506
2022-10-03 13:04:18,16,-1,3669.5,12505
2022-10-03 13:04:19,17,15,3669.5,12520
2022-10-03 13:04:20,105,15,3669.75,12535
2022-10-03 13:04:21,838,77,3670.0,12612
2022-10-03 13:04:22,165,-5,3669.75,12607
2022-10-03 13:04:23,4,4,3669.75,12611
2022-10-03 13:04:24,302,30,3670.0,12641
2022-10-03 13:04:25,85,10,3670.0,12651
2022-10-03 13:04:26,262,29,3670.0,12680
2022-10-03 13:04:27,76,-14,3670.0,12666
2022-10-03 13:04:28,7,1,3670.0,12667
2022-10-03 13:04:29,29,-7,3670.0,12660
2022-10-03 13:04:30,281,78,3669.75,12738
2022-10-03 13:04:31,190,-20,3669.5,12718
2022-10-03 13:04:32,61,-6,3669.5,12712
2022-10-03 13:04:34,34,24,3669.5,12736
2022-10-03 13:04:35,89,-50,3669.5,12686
2022-10-03 13:04:36,40,-1,3669.25,12685
2022-10-03 13:04:37,7,-4,3669.25,12681
2022-10-03 13:04:38,60,19,3669.25,12700
2022-10-03 13:04:39,7,-1,3669.5,12699
2022-10-03 13:04:40,54,13,3669.75,12712
2022-10-03 13:04:41,35,-11,3669.5,12701
2022-10-03 13:04:42,33,-23,3669.0,12678
2022-10-03 13:04:43,25,13,3669.0,12691
2022-10-03 13:04:44,7,-3,3669.0,12688
2022-10-03 13:04:45,70,21,3669.0,12709
2022-10-03 13:04:46,3,3,3669.25,12712
2022-10-03 13:04:47,16,14,3669.25,12726
2022-10-03 13:04:48,32,1,3669.25,12727
2022-10-03 13:04:49,1,1,3669.25,12728
2022-10-03 13:04:50,44,-21,3669.0,12707
2022-10-03 13:04:51,77,-17,3669.0,12690
2022-10-03 13:04:52,25,-20,3668.75,12670
2022-10-03 13:04:53,2,0,3669.0,12670
2022-10-03 13:04:54,29,-7,3668.75,12663
2022-10-03 13:04:55,15,0,3669.0,12663
2022-10-03 13:04:56,8,4,3669.0,12667
2022-10-03 13:04:57,18,-3,3669.25,12664
2022-10-03 13:04:58,46,27,3669.25,12691
2022-10-03 13:04:59,12,4,3669.25,12695
